epsilon_a sigma_a sigma_r epsilon_r epsilon_s p q x x
0.13094 309.293 100 -0.198011951 0.1969439837 169.7643333 209.293 0 -0 
0.13096 309.293 100 -0.1980635339 0.196981178 169.7643333 209.293 0 -0 
0.13098 309.293 100 -0.1981151169 0.1970183723 169.7643333 209.293 0 -0 
0.131 309.293 100 -0.1981666999 0.1970555666 169.7643333 209.293 0 -0 
0.13102 309.293 100 -0.1982182829 0.197092761 169.7643333 209.293 0 -0 
0.13104 309.293 100 -0.1982698659 0.1971299553 169.7643333 209.293 0 -0 
0.13106 309.293 100 -0.1983214489 0.1971671496 169.7643333 209.293 0 -0 
0.13108 309.293 100 -0.1983730319 0.197204344 169.7643333 209.293 0 -0 
0.1311 309.293 100 -0.1984246148 0.1972415383 169.7643333 209.293 0 -0 
0.13112 309.293 100 -0.1984761978 0.1972787326 169.7643333 209.293 0 -0 
0.13114 309.293 100 -0.1985277808 0.1973159269 169.7643333 209.293 0 -0 
0.13116 309.293 100 -0.1985793638 0.1973531213 169.7643333 209.293 0 -0 
0.13118 309.293 100 -0.1986309468 0.1973903156 169.7643333 209.293 0 -0 
0.1312 309.293 100 -0.1986825298 0.1974275099 169.7643333 209.293 0 -0 
0.13122 309.293 100 -0.1987341128 0.1974647043 169.7643333 209.293 0 -0 
0.13124 309.293 100 -0.1987856957 0.1975018986 169.7643333 209.293 0 -0 
0.13126 309.293 100 -0.1988372787 0.1975390929 169.7643333 209.293 0 -0 
0.13128 309.293 100 -0.1988888617 0.1975762872 169.7643333 209.293 0 -0 
0.1313 309.293 100 -0.1989404447 0.1976134816 169.7643333 209.293 0 -0 
0.13132 309.293 100 -0.1989920277 0.1976506759 169.7643333 209.293 0 -0 
0.13134 309.293 100 -0.1990436107 0.1976878702 169.7643333 209.293 0 -0 
0.13136 309.293 100 -0.1990951937 0.1977250646 169.7643333 209.293 0 -0 
0.13138 309.293 100 -0.1991467767 0.1977622589 169.7643333 209.293 0 -0 
0.1314 309.293 100 -0.1991983596 0.1977994532 169.7643333 209.293 0 -0 
0.13142 309.293 100 -0.1992499426 0.1978366475 169.7643333 209.293 0 -0 
0.13144 309.293 100 -0.1993015256 0.1978738419 169.7643333 209.293 0 -0 
0.13146 309.293 100 -0.1993531086 0.1979110362 169.7643333 209.293 0 -0 
0.13148 309.293 100 -0.1994046916 0.1979482305 169.7643333 209.293 0 -0 
0.1315 309.293 100 -0.1994562746 0.1979854249 169.7643333 209.293 0 -0 
0.13152 309.293 100 -0.1995078576 0.1980226192 169.7643333 209.293 0 -0 
0.13154 309.293 100 -0.1995594405 0.1980598135 169.7643333 209.293 0 -0 
0.13156 309.293 100 -0.1996110235 0.1980970078 169.7643333 209.293 0 -0 
0.13158 309.293 100 -0.1996626065 0.1981342022 169.7643333 209.293 0 -0 
0.1316 309.293 100 -0.1997141895 0.1981713965 169.7643333 209.293 0 -0 
0.13162 309.293 100 -0.1997657725 0.1982085908 169.7643333 209.293 0 -0 
0.13164 309.293 100 -0.1998173555 0.1982457852 169.7643333 209.293 0 -0 
0.13166 309.293 100 -0.1998689385 0.1982829795 169.7643333 209.293 0 -0 
0.13168 309.293 100 -0.1999205214 0.1983201738 169.7643333 209.293 0 -0 
0.1317 309.293 100 -0.1999721044 0.1983573681 169.7643333 209.293 0 -0 
0.13172 309.293 100 -0.2000236874 0.1983945625 169.7643333 209.293 0 -0 
0.13174 309.293 100 -0.2000752704 0.1984317568 169.7643333 209.293 0 -0 
0.13176 309.293 100 -0.2001268534 0.1984689511 169.7643333 209.293 0 -0 
0.13178 309.293 100 -0.2001784364 0.1985061455 169.7643333 209.293 0 -0 
0.1318 309.293 100 -0.2002300194 0.1985433398 169.7643333 209.293 0 -0 
0.13182 309.293 100 -0.2002816023 0.1985805341 169.7643333 209.293 0 -0 
0.13184 309.293 100 -0.2003331853 0.1986177284 169.7643333 209.293 0 -0 
0.13186 309.293 100 -0.2003847683 0.1986549228 169.7643333 209.293 0 -0 
0.13188 309.293 100 -0.2004363513 0.1986921171 169.7643333 209.293 0 -0 
0.1319 309.293 100 -0.2004879343 0.1987293114 169.7643333 209.293 0 -0 
0.13192 309.293 100 -0.2005395173 0.1987665058 169.7643333 209.293 0 -0 
0.13194 309.293 100 -0.2005911003 0.1988037001 169.7643333 209.293 0 -0 
0.13196 309.293 100 -0.2006426832 0.1988408944 169.7643333 209.293 0 -0 
0.13198 309.293 100 -0.2006942662 0.1988780887 169.7643333 209.293 0 -0 
0.132 309.293 100 -0.2007458492 0.1989152831 169.7643333 209.293 0 -0 
0.13202 309.293 100 -0.2007974322 0.1989524774 169.7643333 209.293 0 -0 
0.13204 309.293 100 -0.2008490152 0.1989896717 169.7643333 209.293 0 -0 
0.13206 309.293 100 -0.2009005982 0.1990268661 169.7643333 209.293 0 -0 
0.13208 309.293 100 -0.2009521812 0.1990640604 169.7643333 209.293 0 -0 
0.1321 309.293 100 -0.2010037641 0.1991012547 169.7643333 209.293 0 -0 
0.13212 309.293 100 -0.2010553471 0.199138449 169.7643333 209.293 0 -0 
0.13214 309.293 100 -0.2011069301 0.1991756434 169.7643333 209.293 0 -0 
0.13216 309.293 100 -0.2011585131 0.1992128377 169.7643333 209.293 0 -0 
0.13218 309.293 100 -0.2012100961 0.199250032 169.7643333 209.293 0 -0 
0.1322 309.293 100 -0.2012616791 0.1992872264 169.7643333 209.293 0 -0 
0.13222 309.293 100 -0.2013132621 0.1993244207 169.7643333 209.293 0 -0 
0.13224 309.293 100 -0.201364845 0.199361615 169.7643333 209.293 0 -0 
0.13226 309.293 100 -0.201416428 0.1993988093 169.7643333 209.293 0 -0 
0.13228 309.293 100 -0.201468011 0.1994360037 169.7643333 209.293 0 -0 
0.1323 309.293 100 -0.201519594 0.199473198 169.7643333 209.293 0 -0 
0.13232 309.293 100 -0.201571177 0.1995103923 169.7643333 209.293 0 -0 
0.13234 309.293 100 -0.20162276 0.1995475867 169.7643333 209.293 0 -0 
0.13236 309.293 100 -0.201674343 0.199584781 169.7643333 209.293 0 -0 
0.13238 309.293 100 -0.201725926 0.1996219753 169.7643333 209.293 0 -0 
0.1324 309.293 100 -0.2017775089 0.1996591696 169.7643333 209.293 0 -0 
0.13242 309.293 100 -0.2018290919 0.199696364 169.7643333 209.293 0 -0 
0.13244 309.293 100 -0.2018806749 0.1997335583 169.7643333 209.293 0 -0 
0.13246 309.293 100 -0.2019322579 0.1997707526 169.7643333 209.293 0 -0 
0.13248 309.293 100 -0.2019838409 0.199807947 169.7643333 209.293 0 -0 
0.1325 309.293 100 -0.2020354239 0.1998451413 169.7643333 209.293 0 -0 
0.13252 309.293 100 -0.2020870069 0.1998823356 169.7643333 209.293 0 -0 
0.13254 309.293 100 -0.2021385898 0.1999195299 169.7643333 209.293 0 -0 
0.13256 309.293 100 -0.2021901728 0.1999567243 169.7643333 209.293 0 -0 
0.13258 309.293 100 -0.2022417558 0.1999939186 169.7643333 209.293 0 -0 
0.1326 309.293 100 -0.2022933388 0.2000311129 169.7643333 209.293 0 -0 
0.13262 309.293 100 -0.2023449218 0.2000683073 169.7643333 209.293 0 -0 
0.13264 309.293 100 -0.2023965048 0.2001055016 169.7643333 209.293 0 -0 
0.13266 309.293 100 -0.2024480878 0.2001426959 169.7643333 209.293 0 -0 
0.13268 309.293 100 -0.2024996707 0.2001798902 169.7643333 209.293 0 -0 
0.1327 309.293 100 -0.2025512537 0.2002170846 169.7643333 209.293 0 -0 
0.13272 309.293 100 -0.2026028367 0.2002542789 169.7643333 209.293 0 -0 
0.13274 309.293 100 -0.2026544197 0.2002914732 169.7643333 209.293 0 -0 
0.13276 309.293 100 -0.2027060027 0.2003286676 169.7643333 209.293 0 -0 
0.13278 309.293 100 -0.2027575857 0.2003658619 169.7643333 209.293 0 -0 
0.1328 309.293 100 -0.2028091687 0.2004030562 169.7643333 209.293 0 -0 
0.13282 309.293 100 -0.2028607516 0.2004402505 169.7643333 209.293 0 -0 
0.13284 309.293 100 -0.2029123346 0.2004774449 169.7643333 209.293 0 -0 
0.13286 309.293 100 -0.2029639176 0.2005146392 169.7643333 209.293 0 -0 
0.13288 309.293 100 -0.2030155006 0.2005518335 169.7643333 209.293 0 -0 
0.1329 309.293 100 -0.2030670836 0.2005890279 169.7643333 209.293 0 -0 
0.13292 309.293 100 -0.2031186666 0.2006262222 169.7643333 209.293 0 -0 
0.13294 309.293 100 -0.2031702496 0.2006634165 169.7643333 209.293 0 -0 
0.13296 309.293 100 -0.2032218325 0.2007006108 169.7643333 209.293 0 -0 
0.13298 309.293 100 -0.2032734155 0.2007378052 169.7643333 209.293 0 -0 
0.133 309.293 100 -0.2033249985 0.2007749995 169.7643333 209.293 0 -0 
0.13302 309.293 100 -0.2033765815 0.2008121938 169.7643333 209.293 0 -0 
0.13304 309.293 100 -0.2034281645 0.2008493882 169.7643333 209.293 0 -0 
0.13306 309.293 100 -0.2034797475 0.2008865825 169.7643333 209.293 0 -0 
0.13308 309.293 100 -0.2035313305 0.2009237768 169.7643333 209.293 0 -0 
0.1331 309.293 100 -0.2035829134 0.2009609711 169.7643333 209.293 0 -0 
0.13312 309.293 100 -0.2036344964 0.2009981655 169.7643333 209.293 0 -0 
0.13314 309.293 100 -0.2036860794 0.2010353598 169.7643333 209.293 0 -0 
0.13316 309.293 100 -0.2037376624 0.2010725541 169.7643333 209.293 0 -0 
0.13318 309.293 100 -0.2037892454 0.2011097485 169.7643333 209.293 0 -0 
0.1332 309.293 100 -0.2038408284 0.2011469428 169.7643333 209.293 0 -0 
0.13322 309.293 100 -0.2038924114 0.2011841371 169.7643333 209.293 0 -0 
0.13324 309.293 100 -0.2039439943 0.2012213314 169.7643333 209.293 0 -0 
0.13326 309.293 100 -0.2039955773 0.2012585258 169.7643333 209.293 0 -0 
0.13328 309.293 100 -0.2040471603 0.2012957201 169.7643333 209.293 0 -0 
0.1333 309.293 100 -0.2040987433 0.2013329144 169.7643333 209.293 0 -0 
0.13332 309.293 100 -0.2041503263 0.2013701088 169.7643333 209.293 0 -0 
0.13334 309.293 100 -0.2042019093 0.2014073031 169.7643333 209.293 0 -0 
0.13336 309.293 100 -0.2042534923 0.2014444974 169.7643333 209.293 0 -0 
0.13338 309.293 100 -0.2043050752 0.2014816917 169.7643333 209.293 0 -0 
0.1334 309.293 100 -0.2043566582 0.2015188861 169.7643333 209.293 0 -0 
0.13342 309.293 100 -0.2044082412 0.2015560804 169.7643333 209.293 0 -0 
0.13344 309.293 100 -0.2044598242 0.2015932747 169.7643333 209.293 0 -0 
0.13346 309.293 100 -0.2045114072 0.2016304691 169.7643333 209.293 0 -0 
0.13348 309.293 100 -0.2045629902 0.2016676634 169.7643333 209.293 0 -0 
0.1335 309.293 100 -0.2046145732 0.2017048577 169.7643333 209.293 0 -0 
0.13352 309.293 100 -0.2046661562 0.2017420521 169.7643333 209.293 0 -0 
0.13354 309.293 100 -0.2047177391 0.2017792464 169.7643333 209.293 0 -0 
0.13356 309.293 100 -0.2047693221 0.2018164407 169.7643333 209.293 0 -0 
0.13358 309.293 100 -0.2048209051 0.201853635 169.7643333 209.293 0 -0 
0.1336 309.293 100 -0.2048724881 0.2018908294 169.7643333 209.293 0 -0 
0.13362 309.293 100 -0.2049240711 0.2019280237 169.7643333 209.293 0 -0 
0.13364 309.293 100 -0.2049756541 0.201965218 169.7643333 209.293 0 -0 
0.13366 309.293 100 -0.2050272371 0.2020024124 169.7643333 209.293 0 -0 
0.13368 309.293 100 -0.20507882 0.2020396067 169.7643333 209.293 0 -0 
0.1337 309.293 100 -0.205130403 0.202076801 169.7643333 209.293 0 -0 
0.13372 309.293 100 -0.205181986 0.2021139953 169.7643333 209.293 0 -0 
0.13374 309.293 100 -0.205233569 0.2021511897 169.7643333 209.293 0 -0 
0.13376 309.293 100 -0.205285152 0.202188384 169.7643333 209.293 0 -0 
0.13378 309.293 100 -0.205336735 0.2022255783 169.7643333 209.293 0 -0 
0.1338 309.293 100 -0.205388318 0.2022627727 169.7643333 209.293 0 -0 
0.13382 309.293 100 -0.2054399009 0.202299967 169.7643333 209.293 0 -0 
0.13384 309.293 100 -0.2054914839 0.2023371613 169.7643333 209.293 0 -0 
0.13386 309.293 100 -0.2055430669 0.2023743556 169.7643333 209.293 0 -0 
0.13388 309.293 100 -0.2055946499 0.20241155 169.7643333 209.293 0 -0 
0.1339 309.293 100 -0.2056462329 0.2024487443 169.7643333 209.293 0 -0 
0.13392 309.293 100 -0.2056978159 0.2024859386 169.7643333 209.293 0 -0 
0.13394 309.293 100 -0.2057493989 0.202523133 169.7643333 209.293 0 -0 
0.13396 309.293 100 -0.2058009818 0.2025603273 169.7643333 209.293 0 -0 
0.13398 309.293 100 -0.2058525648 0.2025975216 169.7643333 209.293 0 -0 
0.134 309.293 100 -0.2059041478 0.2026347159 169.7643333 209.293 0 -0 
0.13402 309.293 100 -0.2059557308 0.2026719103 169.7643333 209.293 0 -0 
0.13404 309.293 100 -0.2060073138 0.2027091046 169.7643333 209.293 0 -0 
0.13406 309.293 100 -0.2060588968 0.2027462989 169.7643333 209.293 0 -0 
0.13408 309.293 100 -0.2061104798 0.2027834933 169.7643333 209.293 0 -0 
0.1341 309.293 100 -0.2061620627 0.2028206876 169.7643333 209.293 0 -0 
0.13412 309.293 100 -0.2062136457 0.2028578819 169.7643333 209.293 0 -0 
0.13414 309.293 100 -0.2062652287 0.2028950762 169.7643333 209.293 0 -0 
0.13416 309.293 100 -0.2063168117 0.2029322706 169.7643333 209.293 0 -0 
0.13418 309.293 100 -0.2063683947 0.2029694649 169.7643333 209.293 0 -0 
0.1342 309.293 100 -0.2064199777 0.2030066592 169.7643333 209.293 0 -0 
0.13422 309.293 100 -0.2064715607 0.2030438536 169.7643333 209.293 0 -0 
0.13424 309.293 100 -0.2065231436 0.2030810479 169.7643333 209.293 0 -0 
0.13426 309.293 100 -0.2065747266 0.2031182422 169.7643333 209.293 0 -0 
0.13428 309.293 100 -0.2066263096 0.2031554365 169.7643333 209.293 0 -0 
0.1343 309.293 100 -0.2066778926 0.2031926309 169.7643333 209.293 0 -0 
0.13432 309.293 100 -0.2067294756 0.2032298252 169.7643333 209.293 0 -0 
0.13434 309.293 100 -0.2067810586 0.2032670195 169.7643333 209.293 0 -0 
0.13436 309.293 100 -0.2068326416 0.2033042139 169.7643333 209.293 0 -0 
0.13438 309.293 100 -0.2068842245 0.2033414082 169.7643333 209.293 0 -0 
0.1344 309.293 100 -0.2069358075 0.2033786025 169.7643333 209.293 0 -0 
0.13442 309.293 100 -0.2069873905 0.2034157968 169.7643333 209.293 0 -0 
0.13444 309.293 100 -0.2070389735 0.2034529912 169.7643333 209.293 0 -0 
0.13446 309.293 100 -0.2070905565 0.2034901855 169.7643333 209.293 0 -0 
0.13448 309.293 100 -0.2071421395 0.2035273798 169.7643333 209.293 0 -0 
0.1345 309.293 100 -0.2071937225 0.2035645742 169.7643333 209.293 0 -0 
0.13452 309.293 100 -0.2072453054 0.2036017685 169.7643333 209.293 0 -0 
0.13454 309.293 100 -0.2072968884 0.2036389628 169.7643333 209.293 0 -0 
0.13456 309.293 100 -0.2073484714 0.2036761571 169.7643333 209.293 0 -0 
0.13458 309.293 100 -0.2074000544 0.2037133515 169.7643333 209.293 0 -0 
0.1346 309.293 100 -0.2074516374 0.2037505458 169.7643333 209.293 0 -0 
0.13462 309.293 100 -0.2075032204 0.2037877401 169.7643333 209.293 0 -0 
0.13464 309.293 100 -0.2075548034 0.2038249345 169.7643333 209.293 0 -0 
0.13466 309.293 100 -0.2076063864 0.2038621288 169.7643333 209.293 0 -0 
0.13468 309.293 100 -0.2076579693 0.2038993231 169.7643333 209.293 0 -0 
0.1347 309.293 100 -0.2077095523 0.2039365174 169.7643333 209.293 0 -0 
0.13472 309.293 100 -0.2077611353 0.2039737118 169.7643333 209.293 0 -0 
0.13474 309.293 100 -0.2078127183 0.2040109061 169.7643333 209.293 0 -0 
0.13476 309.293 100 -0.2078643013 0.2040481004 169.7643333 209.293 0 -0 
0.13478 309.293 100 -0.2079158843 0.2040852948 169.7643333 209.293 0 -0 
0.1348 309.293 100 -0.2079674673 0.2041224891 169.7643333 209.293 0 -0 
0.13482 309.293 100 -0.2080190502 0.2041596834 169.7643333 209.293 0 -0 
0.13484 309.293 100 -0.2080706332 0.2041968777 169.7643333 209.293 0 -0 
0.13486 309.293 100 -0.2081222162 0.2042340721 169.7643333 209.293 0 -0 
0.13488 309.293 100 -0.2081737992 0.2042712664 169.7643333 209.293 0 -0 
0.1349 309.293 100 -0.2082253822 0.2043084607 169.7643333 209.293 0 -0 
0.13492 309.293 100 -0.2082769652 0.2043456551 169.7643333 209.293 0 -0 
0.13494 309.293 100 -0.2083285482 0.2043828494 169.7643333 209.293 0 -0 
0.13496 309.293 100 -0.2083801311 0.2044200437 169.7643333 209.293 0 -0 
0.13498 309.293 100 -0.2084317141 0.204457238 169.7643333 209.293 0 -0 
0.135 309.293 100 -0.2084832971 0.2044944324 169.7643333 209.293 0 -0 
0.13502 309.293 100 -0.2085348801 0.2045316267 169.7643333 209.293 0 -0 
0.13504 309.293 100 -0.2085864631 0.204568821 169.7643333 209.293 0 -0 
0.13506 309.293 100 -0.2086380461 0.2046060154 169.7643333 209.293 0 -0 
0.13508 309.293 100 -0.2086896291 0.2046432097 169.7643333 209.293 0 -0 
0.1351 309.293 100 -0.208741212 0.204680404 169.7643333 209.293 0 -0 
0.13512 309.293 100 -0.208792795 0.2047175983 169.7643333 209.293 0 -0 
0.13514 309.293 100 -0.208844378 0.2047547927 169.7643333 209.293 0 -0 
0.13516 309.293 100 -0.208895961 0.204791987 169.7643333 209.293 0 -0 
0.13518 309.293 100 -0.208947544 0.2048291813 169.7643333 209.293 0 -0 
0.1352 309.293 100 -0.208999127 0.2048663757 169.7643333 209.293 0 -0 
0.13522 309.293 100 -0.20905071 0.20490357 169.7643333 209.293 0 -0 
0.13524 309.293 100 -0.2091022929 0.2049407643 169.7643333 209.293 0 -0 
0.13526 309.293 100 -0.2091538759 0.2049779586 169.7643333 209.293 0 -0 
0.13528 309.293 100 -0.2092054589 0.205015153 169.7643333 209.293 0 -0 
0.1353 309.293 100 -0.2092570419 0.2050523473 169.7643333 209.293 0 -0 
0.13532 309.293 100 -0.2093086249 0.2050895416 169.7643333 209.293 0 -0 
0.13534 309.293 100 -0.2093602079 0.205126736 169.7643333 209.293 0 -0 
0.13536 309.293 100 -0.2094117909 0.2051639303 169.7643333 209.293 0 -0 
0.13538 309.293 100 -0.2094633738 0.2052011246 169.7643333 209.293 0 -0 
0.1354 309.293 100 -0.2095149568 0.2052383189 169.7643333 209.293 0 -0 
0.13542 309.293 100 -0.2095665398 0.2052755133 169.7643333 209.293 0 -0 
0.13544 309.293 100 -0.2096181228 0.2053127076 169.7643333 209.293 0 -0 
0.13546 309.293 100 -0.2096697058 0.2053499019 169.7643333 209.293 0 -0 
0.13548 309.293 100 -0.2097212888 0.2053870963 169.7643333 209.293 0 -0 
0.1355 309.293 100 -0.2097728718 0.2054242906 169.7643333 209.293 0 -0 
0.13552 309.293 100 -0.2098244547 0.2054614849 169.7643333 209.293 0 -0 
0.13554 309.293 100 -0.2098760377 0.2054986792 169.7643333 209.293 0 -0 
0.13556 309.293 100 -0.2099276207 0.2055358736 169.7643333 209.293 0 -0 
0.13558 309.293 100 -0.2099792037 0.2055730679 169.7643333 209.293 0 -0 
0.1356 309.293 100 -0.2100307867 0.2056102622 169.7643333 209.293 0 -0 
0.13562 309.293 100 -0.2100823697 0.2056474566 169.7643333 209.293 0 -0 
0.13564 309.293 100 -0.2101339527 0.2056846509 169.7643333 209.293 0 -0 
0.13566 309.293 100 -0.2101855357 0.2057218452 169.7643333 209.293 0 -0 
0.13568 309.293 100 -0.2102371186 0.2057590395 169.7643333 209.293 0 -0 
0.1357 309.293 100 -0.2102887016 0.2057962339 169.7643333 209.293 0 -0 
0.13572 309.293 100 -0.2103402846 0.2058334282 169.7643333 209.293 0 -0 
0.13574 309.293 100 -0.2103918676 0.2058706225 169.7643333 209.293 0 -0 
0.13576 309.293 100 -0.2104434506 0.2059078169 169.7643333 209.293 0 -0 
0.13578 309.293 100 -0.2104950336 0.2059450112 169.7643333 209.293 0 -0 
0.1358 309.293 100 -0.2105466166 0.2059822055 169.7643333 209.293 0 -0 
0.13582 309.293 100 -0.2105981995 0.2060193998 169.7643333 209.293 0 -0 
0.13584 309.293 100 -0.2106497825 0.2060565942 169.7643333 209.293 0 -0 
0.13586 309.293 100 -0.2107013655 0.2060937885 169.7643333 209.293 0 -0 
0.13588 309.293 100 -0.2107529485 0.2061309828 169.7643333 209.293 0 -0 
0.1359 309.293 100 -0.2108045315 0.2061681772 169.7643333 209.293 0 -0 
0.13592 309.293 100 -0.2108561145 0.2062053715 169.7643333 209.293 0 -0 
0.13594 309.293 100 -0.2109076975 0.2062425658 169.7643333 209.293 0 -0 
0.13596 309.293 100 -0.2109592804 0.2062797601 169.7643333 209.293 0 -0 
0.13598 309.293 100 -0.2110108634 0.2063169545 169.7643333 209.293 0 -0 
0.136 309.293 100 -0.2110624464 0.2063541488 169.7643333 209.293 0 -0 
0.13602 309.293 100 -0.2111140294 0.2063913431 169.7643333 209.293 0 -0 
0.13604 309.293 100 -0.2111656124 0.2064285375 169.7643333 209.293 0 -0 
0.13606 309.293 100 -0.2112171954 0.2064657318 169.7643333 209.293 0 -0 
0.13608 309.293 100 -0.2112687784 0.2065029261 169.7643333 209.293 0 -0 
0.1361 309.293 100 -0.2113203613 0.2065401204 169.7643333 209.293 0 -0 
0.13612 309.293 100 -0.2113719443 0.2065773148 169.7643333 209.293 0 -0 
0.13614 309.293 100 -0.2114235273 0.2066145091 169.7643333 209.293 0 -0 
0.13616 309.293 100 -0.2114751103 0.2066517034 169.7643333 209.293 0 -0 
0.13618 309.293 100 -0.2115266933 0.2066888978 169.7643333 209.293 0 -0 
0.1362 309.293 100 -0.2115782763 0.2067260921 169.7643333 209.293 0 -0 
0.13622 309.293 100 -0.2116298593 0.2067632864 169.7643333 209.293 0 -0 
0.13624 309.293 100 -0.2116814422 0.2068004807 169.7643333 209.293 0 -0 
0.13626 309.293 100 -0.2117330252 0.2068376751 169.7643333 209.293 0 -0 
0.13628 309.293 100 -0.2117846082 0.2068748694 169.7643333 209.293 0 -0 
0.1363 309.293 100 -0.2118361912 0.2069120637 169.7643333 209.293 0 -0 
0.13632 309.293 100 -0.2118877742 0.2069492581 169.7643333 209.293 0 -0 
0.13634 309.293 100 -0.2119393572 0.2069864524 169.7643333 209.293 0 -0 
0.13636 309.293 100 -0.2119909402 0.2070236467 169.7643333 209.293 0 -0 
0.13638 309.293 100 -0.2120425231 0.207060841 169.7643333 209.293 0 -0 
0.1364 309.293 100 -0.2120941061 0.2070980354 169.7643333 209.293 0 -0 
0.13642 309.293 100 -0.2121456891 0.2071352297 169.7643333 209.293 0 -0 
0.13644 309.293 100 -0.2121972721 0.207172424 169.7643333 209.293 0 -0 
0.13646 309.293 100 -0.2122488551 0.2072096184 169.7643333 209.293 0 -0 
0.13648 309.293 100 -0.2123004381 0.2072468127 169.7643333 209.293 0 -0 
0.1365 309.293 100 -0.2123520211 0.207284007 169.7643333 209.293 0 -0 
0.13652 309.293 100 -0.212403604 0.2073212013 169.7643333 209.293 0 -0 
0.13654 309.293 100 -0.212455187 0.2073583957 169.7643333 209.293 0 -0 
0.13656 309.293 100 -0.21250677 0.20739559 169.7643333 209.293 0 -0 
0.13658 309.293 100 -0.212558353 0.2074327843 169.7643333 209.293 0 -0 
0.1366 309.293 100 -0.212609936 0.2074699787 169.7643333 209.293 0 -0 
0.13662 309.293 100 -0.212661519 0.207507173 169.7643333 209.293 0 -0 
0.13664 309.293 100 -0.212713102 0.2075443673 169.7643333 209.293 0 -0 
0.13666 309.293 100 -0.2127646849 0.2075815616 169.7643333 209.293 0 -0 
0.13668 309.293 100 -0.2128162679 0.207618756 169.7643333 209.293 0 -0 
0.1367 309.293 100 -0.2128678509 0.2076559503 169.7643333 209.293 0 -0 
0.13672 309.293 100 -0.2129194339 0.2076931446 169.7643333 209.293 0 -0 
0.13674 309.293 100 -0.2129710169 0.207730339 169.7643333 209.293 0 -0 
0.13676 309.293 100 -0.2130225999 0.2077675333 169.7643333 209.293 0 -0 
0.13678 309.293 100 -0.2130741829 0.2078047276 169.7643333 209.293 0 -0 
0.1368 309.293 100 -0.2131257659 0.207841922 169.7643333 209.293 0 -0 
0.13682 309.293 100 -0.2131773488 0.2078791163 169.7643333 209.293 0 -0 
0.13684 309.293 100 -0.2132289318 0.2079163106 169.7643333 209.293 0 -0 
0.13686 309.293 100 -0.2132805148 0.2079535049 169.7643333 209.293 0 -0 
0.13688 309.293 100 -0.2133320978 0.2079906993 169.7643333 209.293 0 -0 
0.1369 309.293 100 -0.2133836808 0.2080278936 169.7643333 209.293 0 -0 
0.13692 309.293 100 -0.2134352638 0.2080650879 169.7643333 209.293 0 -0 
0.13694 309.293 100 -0.2134868468 0.2081022823 169.7643333 209.293 0 -0 
0.13696 309.293 100 -0.2135384297 0.2081394766 169.7643333 209.293 0 -0 
0.13698 309.293 100 -0.2135900127 0.2081766709 169.7643333 209.293 0 -0 
0.137 309.293 100 -0.2136415957 0.2082138652 169.7643333 209.293 0 -0 
0.13702 309.293 100 -0.2136931787 0.2082510596 169.7643333 209.293 0 -0 
0.13704 309.293 100 -0.2137447617 0.2082882539 169.7643333 209.293 0 -0 
0.13706 309.293 100 -0.2137963447 0.2083254482 169.7643333 209.293 0 -0 
0.13708 309.293 100 -0.2138479277 0.2083626426 169.7643333 209.293 0 -0 
0.1371 309.293 100 -0.2138995106 0.2083998369 169.7643333 209.293 0 -0 
0.13712 309.293 100 -0.2139510936 0.2084370312 169.7643333 209.293 0 -0 
0.13714 309.293 100 -0.2140026766 0.2084742255 169.7643333 209.293 0 -0 
0.13716 309.293 100 -0.2140542596 0.2085114199 169.7643333 209.293 0 -0 
0.13718 309.293 100 -0.2141058426 0.2085486142 169.7643333 209.293 0 -0 
0.1372 309.293 100 -0.2141574256 0.2085858085 169.7643333 209.293 0 -0 
0.13722 309.293 100 -0.2142090086 0.2086230029 169.7643333 209.293 0 -0 
0.13724 309.293 100 -0.2142605915 0.2086601972 169.7643333 209.293 0 -0 
0.13726 309.293 100 -0.2143121745 0.2086973915 169.7643333 209.293 0 -0 
0.13728 309.293 100 -0.2143637575 0.2087345858 169.7643333 209.293 0 -0 
0.1373 309.293 100 -0.2144153405 0.2087717802 169.7643333 209.293 0 -0 
0.13732 309.293 100 -0.2144669235 0.2088089745 169.7643333 209.293 0 -0 
0.13734 309.293 100 -0.2145185065 0.2088461688 169.7643333 209.293 0 -0 
0.13736 309.293 100 -0.2145700895 0.2088833632 169.7643333 209.293 0 -0 
0.13738 309.293 100 -0.2146216724 0.2089205575 169.7643333 209.293 0 -0 
0.1374 309.293 100 -0.2146732554 0.2089577518 169.7643333 209.293 0 -0 
0.13742 309.293 100 -0.2147248384 0.2089949461 169.7643333 209.293 0 -0 
0.13744 309.293 100 -0.2147764214 0.2090321405 169.7643333 209.293 0 -0 
0.13746 309.293 100 -0.2148280044 0.2090693348 169.7643333 209.293 0 -0 
0.13748 309.293 100 -0.2148795874 0.2091065291 169.7643333 209.293 0 -0 
0.1375 309.293 100 -0.2149311704 0.2091437235 169.7643333 209.293 0 -0 
0.13752 309.293 100 -0.2149827533 0.2091809178 169.7643333 209.293 0 -0 
0.13754 309.293 100 -0.2150343363 0.2092181121 169.7643333 209.293 0 -0 
0.13756 309.293 100 -0.2150859193 0.2092553064 169.7643333 209.293 0 -0 
0.13758 309.293 100 -0.2151375023 0.2092925008 169.7643333 209.293 0 -0 
0.1376 309.293 100 -0.2151890853 0.2093296951 169.7643333 209.293 0 -0 
